Zipcode,City,State,Lat,Long,Population
33584,SEFFNER,FL,27.99,-82.27,25392
7801,DOVER,NJ,40.88,-74.55,25386
48076,SOUTHFIELD,MI,42.47,-83.25,25386
48141,INKSTER,MI,42.29,-83.31,25366
32958,SEBASTIAN,FL,27.78,-80.48,25366
47303,MUNCIE,IN,40.19,-85.39,25365
44663,NEW PHILADELPHIA,OH,40.48,-81.44,25362
91740,GLENDORA,CA,34.11,-117.85,25356
46205,INDIANAPOLIS,IN,39.77,-86.14,25356
32250,JACKSONVILLE BEACH,FL,30.29,-81.39,25356
29673,PIEDMONT,SC,34.71,-82.46,25348
97838,HERMISTON,OR,45.85,-119.21,25346
2119,ROXBURY,MA,42.35,-71.06,25346
46239,INDIANAPOLIS,IN,39.77,-86.14,25345
39206,JACKSON,MS,32.32,-90.2,25341
92110,SAN DIEGO,CA,32.77,-117.18,25341
48223,DETROIT,MI,42.38,-83.1,25336
70510,ABBEVILLE,LA,29.97,-92.12,25313
12533,HOPEWELL JUNCTION,NY,41.58,-73.8,25307
45801,LIMA,OH,40.74,-84.11,25303
8755,TOMS RIVER,NJ,39.95,-74.18,25302
31707,ALBANY,GA,31.57,-84.17,25299
38930,GREENWOOD,MS,33.51,-90.19,25297
30533,DAHLONEGA,GA,34.53,-83.98,25296
44236,HUDSON,OH,41.24,-81.45,25296
64138,KANSAS CITY,MO,39.09,-94.58,25294
17201,CHAMBERSBURG,PA,39.93,-77.65,25293
7869,RANDOLPH,NJ,40.84,-74.58,25291
33770,LARGO,FL,27.9,-82.78,25281
3431,KEENE,NH,42.95,-72.29,25280
38122,MEMPHIS,TN,35.1,-90,25270
61611,EAST PEORIA,IL,40.67,-89.54,25268
30088,STONE MOUNTAIN,GA,33.8,-84.17,25257
27565,OXFORD,NC,36.31,-78.58,25255
35611,ATHENS,AL,34.78,-86.95,25251
1905,LYNN,MA,42.47,-70.96,25251
95212,STOCKTON,CA,38.04,-121.2,25239
95363,PATTERSON,CA,37.49,-121.25,25237
21114,CROFTON,MD,39.01,-76.68,25225
2905,PROVIDENCE,RI,41.82,-71.41,25223
85742,TUCSON,AZ,32.43,-111.03,25212
90274,PALOS VERDES PENINSULA,CA,33.77,-118.34,25209
95945,GRASS VALLEY,CA,39.18,-120.98,25199
30224,GRIFFIN,GA,33.24,-84.27,25197
53405,RACINE,WI,42.72,-87.8,25193
60051,MCHENRY,IL,42.34,-88.29,25192
68046,PAPILLION,NE,41.15,-96.04,25191
28081,KANNAPOLIS,NC,35.49,-80.62,25190
27607,RALEIGH,NC,35.82,-78.65,25188
30013,CONYERS,GA,33.66,-84.01,25183
99645,PALMER,AK,61.6,-148.46,25176
35173,TRUSSVILLE,AL,33.63,-86.59,25176
4106,SOUTH PORTLAND,ME,43.63,-70.28,25175
20770,GREENBELT,MD,38.99,-76.88,25173
45356,PIQUA,OH,40.14,-84.25,25172
48503,FLINT,MI,43.02,-83.69,25168
53222,MILWAUKEE,WI,43.06,-87.96,25165
23701,PORTSMOUTH,VA,36.83,-76.29,25161
78602,BASTROP,TX,30.11,-97.3,25160
77062,HOUSTON,TX,29.76,-95.38,25152
34471,OCALA,FL,29.18,-82.13,25152
89141,LAS VEGAS,NV,35.97,-115.21,25150
14620,ROCHESTER,NY,43.16,-77.61,25141
55126,SAINT PAUL,MN,44.94,-93.1,25140
6704,WATERBURY,CT,41.55,-73.03,25139
1830,HAVERHILL,MA,42.78,-71.08,25137
23238,HENRICO,VA,37.55,-77.46,25134
76049,GRANBURY,TX,32.44,-97.78,25130
23601,NEWPORT NEWS,VA,37.07,-76.51,25127
70634,DERIDDER,LA,30.77,-93.24,25125
37801,MARYVILLE,TN,35.74,-83.97,25124
10710,YONKERS,NY,40.94,-73.86,25120
44708,CANTON,OH,40.81,-81.37,25109
54130,KAUKAUNA,WI,44.27,-88.26,25108
11429,QUEENS VILLAGE,NY,40.72,-73.74,25105
72501,BATESVILLE,AR,35.76,-91.62,25099
92284,YUCCA VALLEY,CA,34.15,-116.41,25095
95032,LOS GATOS,CA,37.23,-121.95,25089
79601,ABILENE,TX,32.45,-99.73,25085
46545,MISHAWAKA,IN,41.66,-86.16,25082
32539,CRESTVIEW,FL,30.75,-86.57,25079
11791,SYOSSET,NY,40.81,-73.5,25076
33712,SAINT PETERSBURG,FL,27.75,-82.64,25066
29303,SPARTANBURG,SC,34.94,-81.92,25058
70809,BATON ROUGE,LA,30.44,-91.12,25050
85019,PHOENIX,AZ,33.5,-112.14,25042
29708,FORT MILL,SC,35,-80.94,25035
89511,RENO,NV,39.38,-119.87,25011
19810,WILMINGTON,DE,39.73,-75.53,25011
48329,WATERFORD,MI,42.66,-83.38,25009
77904,VICTORIA,TX,28.82,-96.98,25002
43220,COLUMBUS,OH,39.98,-82.98,24989
79932,EL PASO,TX,31.84,-106.43,24986
7450,RIDGEWOOD,NJ,40.98,-74.11,24985
57201,WATERTOWN,SD,44.91,-97.16,24983
93725,FRESNO,CA,36.6,-119.75,24979
94607,OAKLAND,CA,37.81,-122.3,24978
32819,ORLANDO,FL,28.5,-81.37,24976
32937,SATELLITE BEACH,FL,28.17,-80.6,24969
46268,INDIANAPOLIS,IN,39.77,-86.14,24965
20832,OLNEY,MD,39.14,-77.08,24965
10310,STATEN ISLAND,NY,40.58,-74.14,24962
48328,WATERFORD,MI,42.66,-83.38,24960
20602,WALDORF,MD,38.64,-76.9,24955
70454,PONCHATOULA,LA,30.43,-90.44,24954
20152,CHANTILLY,VA,38.87,-77.4,24946
55426,MINNEAPOLIS,MN,44.96,-93.26,24945
33825,AVON PARK,FL,27.59,-81.5,24942
91504,BURBANK,CA,34.2,-118.3,24939
44313,AKRON,OH,41.08,-81.52,24935
13069,FULTON,NY,43.31,-76.41,24931
97321,ALBANY,OR,44.62,-123.13,24928
98335,GIG HARBOR,WA,47.29,-122.62,24925
68137,OMAHA,NE,41.26,-96.01,24921
70791,ZACHARY,LA,30.66,-91.15,24918
45248,CINCINNATI,OH,39.09,-84.51,24915
1824,CHELMSFORD,MA,42.59,-71.36,24911
28334,DUNN,NC,35.31,-78.61,24908
65775,WEST PLAINS,MO,36.74,-91.86,24908
97005,BEAVERTON,OR,45.49,-122.8,24906
94803,EL SOBRANTE,CA,37.95,-122.26,24904
98007,BELLEVUE,WA,47.62,-122.14,24889
75212,DALLAS,TX,32.79,-96.76,24884
33401,WEST PALM BEACH,FL,26.74,-80.12,24879
55417,MINNEAPOLIS,MN,44.96,-93.26,24875
19130,PHILADELPHIA,PA,39.95,-75.16,24870
84104,SALT LAKE CITY,UT,40.74,-111.98,24869
49036,COLDWATER,MI,41.94,-85,24868
39350,PHILADELPHIA,MS,32.77,-89.1,24865
22182,VIENNA,VA,38.9,-77.26,24863
11416,OZONE PARK,NY,40.69,-73.85,24861
84070,SANDY,UT,40.57,-111.89,24861
60559,WESTMONT,IL,41.79,-87.97,24852
70448,MANDEVILLE,LA,30.37,-90.08,24851
53150,MUSKEGO,WI,42.89,-88.12,24850
78260,SAN ANTONIO,TX,29.45,-98.5,24844
29715,FORT MILL,SC,35,-80.94,24823
29205,COLUMBIA,SC,34,-81.03,24822
80214,DENVER,CO,39.76,-104.87,24821
32806,ORLANDO,FL,28.5,-81.37,24820
76033,CLEBURNE,TX,32.34,-97.4,24819
96732,KAHULUI,HI,20.87,-156.45,24816
93105,SANTA BARBARA,CA,34.01,-119.72,24815
7006,CALDWELL,NJ,40.83,-74.27,24812
46234,INDIANAPOLIS,IN,39.77,-86.14,24810
73701,ENID,OK,36.4,-97.86,24808
20912,TAKOMA PARK,MD,38.98,-77,24807
64014,BLUE SPRINGS,MO,39.01,-94.28,24797
66762,PITTSBURG,KS,37.41,-94.69,24786
85014,PHOENIX,AZ,33.5,-112.05,24782
36109,MONTGOMERY,AL,32.35,-86.28,24777
47408,BLOOMINGTON,IN,39.16,-86.52,24776
89406,FALLON,NV,39.5,-118.29,24772
66215,LENEXA,KS,38.9,-94.68,24770
71118,SHREVEPORT,LA,32.47,-93.79,24761
19355,MALVERN,PA,40.03,-75.51,24760
95829,SACRAMENTO,CA,38.48,-121.34,24755
92832,FULLERTON,CA,33.86,-117.92,24752
92614,IRVINE,CA,33.68,-117.85,24748
76087,WEATHERFORD,TX,32.75,-97.77,24746
14043,DEPEW,NY,42.91,-78.7,24742
76114,FORT WORTH,TX,32.75,-97.33,24741
91737,RANCHO CUCAMONGA,CA,34.19,-117.61,24740
77478,SUGAR LAND,TX,29.61,-95.61,24739
28152,SHELBY,NC,35.28,-81.54,24735
28144,SALISBURY,NC,35.66,-80.48,24734
1880,WAKEFIELD,MA,42.5,-71.06,24733
43035,LEWIS CENTER,OH,40.18,-82.99,24721
8060,MOUNT HOLLY,NJ,39.99,-74.78,24713
75088,ROWLETT,TX,32.9,-96.55,24712
2026,DEDHAM,MA,42.24,-71.17,24711
10036,NEW YORK,NY,40.71,-73.99,24711
76132,FORT WORTH,TX,32.75,-97.33,24709
28147,SALISBURY,NC,35.66,-80.48,24697
37804,MARYVILLE,TN,35.74,-83.97,24682
95815,SACRAMENTO,CA,38.6,-121.46,24680
6877,RIDGEFIELD,CT,41.27,-73.49,24677
60605,CHICAGO,IL,41.83,-87.68,24668
84115,SALT LAKE CITY,UT,40.71,-111.89,24668
2478,BELMONT,MA,42.39,-71.18,24664
8088,VINCENTOWN,NJ,39.8,-74.62,24664
48085,TROY,MI,42.58,-83.14,24660
91915,CHULA VISTA,CA,32.6,-116.93,24659
11784,SELDEN,NY,40.86,-73.04,24655
43214,COLUMBUS,OH,39.98,-82.98,24650
39157,RIDGELAND,MS,32.42,-90.13,24645
33625,TAMPA,FL,27.95,-82.48,24645
32043,GREEN COVE SPRINGS,FL,29.98,-81.67,24632
91411,VAN NUYS,CA,34.17,-118.46,24628
36582,THEODORE,AL,30.54,-88.17,24624
19802,WILMINGTON,DE,39.73,-75.53,24621
78731,AUSTIN,TX,30.26,-97.74,24614
48045,HARRISON TOWNSHIP,MI,42.58,-82.81,24604
55057,NORTHFIELD,MN,44.45,-93.16,24602
19966,MILLSBORO,DE,38.58,-75.29,24601
33707,SAINT PETERSBURG,FL,27.75,-82.64,24599
28715,CANDLER,NC,35.53,-82.69,24582
61103,ROCKFORD,IL,42.27,-89.06,24578
2745,NEW BEDFORD,MA,41.66,-70.93,24576
23222,RICHMOND,VA,37.55,-77.46,24563
32789,WINTER PARK,FL,28.59,-81.34,24557
45236,CINCINNATI,OH,39.09,-84.51,24552
32086,SAINT AUGUSTINE,FL,29.89,-81.31,24546
34982,FORT PIERCE,FL,27.44,-80.32,24544
60172,ROSELLE,IL,41.98,-88.08,24537
75662,KILGORE,TX,32.38,-94.86,24536
57006,BROOKINGS,SD,44.3,-96.78,24530
77504,PASADENA,TX,29.66,-95.15,24529
95531,CRESCENT CITY,CA,41.78,-124.16,24528
10039,NEW YORK,NY,40.71,-73.99,24527
90403,SANTA MONICA,CA,34.03,-118.49,24525
98626,KELSO,WA,46.14,-122.8,24523
32901,MELBOURNE,FL,28.08,-80.6,24521
23607,NEWPORT NEWS,VA,37.07,-76.51,24519
39211,JACKSON,MS,32.32,-90.2,24515
2143,SOMERVILLE,MA,42.39,-71.1,24514
46077,ZIONSVILLE,IN,39.95,-86.27,24512
84075,SYRACUSE,UT,41.05,-112.06,24506
44143,CLEVELAND,OH,41.47,-81.67,24499
77356,MONTGOMERY,TX,30.39,-95.69,24498
83634,KUNA,ID,43.43,-116.32,24494
37388,TULLAHOMA,TN,35.37,-86.2,24494
85212,MESA,AZ,33.33,-111.63,24492
1803,BURLINGTON,MA,42.5,-71.2,24487
20653,LEXINGTON PARK,MD,38.26,-76.44,24481
3051,HUDSON,NH,42.76,-71.43,24480
18944,PERKASIE,PA,40.37,-75.29,24479
76708,WACO,TX,31.56,-97.18,24476
91307,WEST HILLS,CA,34.2,-118.69,24474
97520,ASHLAND,OR,42.15,-122.53,24469
14213,BUFFALO,NY,42.88,-78.85,24465
19064,SPRINGFIELD,PA,39.93,-75.34,24459
48067,ROYAL OAK,MI,42.5,-83.15,24458
77061,HOUSTON,TX,29.76,-95.38,24457
29576,MURRELLS INLET,SC,33.55,-79.05,24446
23227,RICHMOND,VA,37.55,-77.46,24440
12553,NEW WINDSOR,NY,41.47,-74.02,24438
17110,HARRISBURG,PA,40.27,-76.88,24433
1843,LAWRENCE,MA,42.7,-71.16,24425
23139,POWHATAN,VA,37.54,-77.92,24425
60448,MOKENA,IL,41.53,-87.87,24423
64030,GRANDVIEW,MO,38.88,-94.52,24422
21040,EDGEWOOD,MD,39.42,-76.29,24420
6451,MERIDEN,CT,41.53,-72.79,24419
98008,BELLEVUE,WA,47.6,-122.11,24411
8742,POINT PLEASANT BEACH,NJ,40.09,-74.04,24405
28031,CORNELIUS,NC,35.48,-80.86,24390
6473,NORTH HAVEN,CT,41.38,-72.85,24388
7108,NEWARK,NJ,40.72,-74.17,24386
75482,SULPHUR SPRINGS,TX,33.14,-95.61,24385
75503,TEXARKANA,TX,33.44,-94.07,24379
38632,HERNANDO,MS,34.82,-89.98,24377
66216,SHAWNEE,KS,38.9,-94.68,24368
99216,SPOKANE,WA,47.69,-117.19,24362
20879,GAITHERSBURG,MD,39.14,-77.21,24360
44139,SOLON,OH,41.38,-81.44,24356
21030,COCKEYSVILLE,MD,39.47,-76.63,24355
97317,SALEM,OR,44.9,-122.89,24355
30125,CEDARTOWN,GA,34.01,-85.25,24352
18062,MACUNGIE,PA,40.51,-75.55,24351
98029,ISSAQUAH,WA,47.55,-122,24348
58504,BISMARCK,ND,46.8,-100.76,24342
70005,METAIRIE,LA,29.99,-90.17,24339
78023,HELOTES,TX,29.56,-98.69,24334
98284,SEDRO WOOLLEY,WA,48.59,-122.13,24331
27537,HENDERSON,NC,36.37,-78.37,24319
42718,CAMPBELLSVILLE,KY,37.34,-85.34,24312
92225,BLYTHE,CA,33.75,-114.51,24310
8037,HAMMONTON,NJ,39.65,-74.77,24308
6108,EAST HARTFORD,CT,41.76,-72.61,24307
92844,GARDEN GROVE,CA,33.76,-117.97,24307
48340,PONTIAC,MI,42.64,-83.28,24307
46214,INDIANAPOLIS,IN,39.77,-86.14,24306
84117,SALT LAKE CITY,UT,40.65,-111.83,24305
22043,FALLS CHURCH,VA,38.88,-77.17,24302
60002,ANTIOCH,IL,42.47,-88.07,24299
75240,DALLAS,TX,32.79,-96.76,24296
92211,PALM DESERT,CA,33.77,-116.34,24294
15101,ALLISON PARK,PA,40.57,-79.95,24292
86401,KINGMAN,AZ,35.24,-113.76,24289
79603,ABILENE,TX,32.45,-99.73,24288
22401,FREDERICKSBURG,VA,38.29,-77.48,24286
27278,HILLSBOROUGH,NC,36.07,-79.1,24286
59602,HELENA,MT,46.76,-112.01,24285
8050,MANAHAWKIN,NJ,39.69,-74.25,24285
65616,BRANSON,MO,36.64,-93.24,24284
94947,NOVATO,CA,38.1,-122.63,24283
40422,DANVILLE,KY,37.64,-84.77,24280
29505,FLORENCE,SC,34.18,-79.78,24279
54403,WAUSAU,WI,44.96,-89.64,24272
36701,SELMA,AL,32.41,-87.03,24268
76504,TEMPLE,TX,31.09,-97.36,24268
30324,ATLANTA,GA,33.81,-84.36,24267
35640,HARTSELLE,AL,34.43,-86.93,24267
77503,PASADENA,TX,29.66,-95.15,24251
85381,PEORIA,AZ,33.61,-112.23,24249
61350,OTTAWA,IL,41.35,-88.83,24246
30168,AUSTELL,GA,33.82,-84.64,24241
11776,PORT JEFFERSON STATION,NY,40.92,-73.06,24235
68144,OMAHA,NE,41.26,-96.01,24233
91106,PASADENA,CA,34.13,-118.13,24229
14220,BUFFALO,NY,42.88,-78.85,24227
46304,CHESTERTON,IN,41.6,-87.05,24207
28217,CHARLOTTE,NC,35.19,-80.83,24204
85306,GLENDALE,AZ,33.62,-112.17,24191
38701,GREENVILLE,MS,33.38,-91.05,24187
46953,MARION,IN,40.54,-85.66,24177
97225,PORTLAND,OR,45.49,-122.77,24176
32117,DAYTONA BEACH,FL,29.19,-81.05,24170
99502,ANCHORAGE,AK,61.16,-149.99,24168
85750,TUCSON,AZ,32.29,-110.83,24161
20601,WALDORF,MD,38.64,-76.9,24156
95503,EUREKA,CA,40.71,-124.11,24152
34652,NEW PORT RICHEY,FL,28.24,-82.71,24147
89135,LAS VEGAS,NV,36.09,-115.38,24144
7644,LODI,NJ,40.87,-74.08,24136
30655,MONROE,GA,33.79,-83.71,24136
64151,KANSAS CITY,MO,39.09,-94.58,24134
97212,PORTLAND,OR,45.54,-122.64,24126
98531,CENTRALIA,WA,46.74,-122.95,24121
75252,DALLAS,TX,32.79,-96.76,24112
27549,LOUISBURG,NC,36.1,-78.29,24112
62864,MOUNT VERNON,IL,38.31,-88.91,24108
37934,KNOXVILLE,TN,35.87,-84.17,24107
60153,MAYWOOD,IL,41.88,-87.84,24106
97116,FOREST GROVE,OR,45.55,-123.15,24104
8087,TUCKERTON,NJ,39.59,-74.32,24104
98338,GRAHAM,WA,47.01,-122.29,24098
94547,HERCULES,CA,38.01,-122.25,24092
34639,LAND O LAKES,FL,28.25,-82.49,24092
98178,SEATTLE,WA,47.49,-122.25,24092
10012,NEW YORK,NY,40.71,-73.99,24090
25177,SAINT ALBANS,WV,38.37,-81.81,24084
73127,OKLAHOMA CITY,OK,35.46,-97.51,24077
18064,NAZARETH,PA,40.73,-75.31,24073
37917,KNOXVILLE,TN,35.97,-83.94,24072
27288,EDEN,NC,36.5,-79.74,24071
43140,LONDON,OH,39.88,-83.44,24066
64850,NEOSHO,MO,36.84,-94.37,24063
37205,NASHVILLE,TN,36.17,-86.78,24057
98665,VANCOUVER,WA,45.67,-122.66,24057
61244,EAST MOLINE,IL,41.51,-90.42,24053
88007,LAS CRUCES,NM,32.33,-106.75,24048
33764,CLEARWATER,FL,27.97,-82.76,24045
38138,GERMANTOWN,TN,35.08,-89.79,24045
67216,WICHITA,KS,37.68,-97.34,24041
89134,LAS VEGAS,NV,36.19,-115.31,24040
64506,SAINT JOSEPH,MO,39.76,-94.85,24030
6830,GREENWICH,CT,41.06,-73.63,24027
27260,HIGH POINT,NC,35.98,-79.99,24023
76209,DENTON,TX,33.23,-97.11,24018
92835,FULLERTON,CA,33.9,-117.91,24010
77355,MAGNOLIA,TX,30.21,-95.74,24010
63755,JACKSON,MO,37.38,-89.65,24006
17901,POTTSVILLE,PA,40.67,-76.2,23990
91775,SAN GABRIEL,CA,34.11,-118.08,23988
94402,SAN MATEO,CA,37.52,-122.35,23981
32223,JACKSONVILLE,FL,30.33,-81.65,23980
95501,EUREKA,CA,40.8,-124.15,23976
95003,APTOS,CA,37,-121.87,23974
80033,WHEAT RIDGE,CO,39.77,-105.09,23969
72315,BLYTHEVILLE,AR,35.93,-89.92,23966
56308,ALEXANDRIA,MN,45.87,-95.37,23961
70126,NEW ORLEANS,LA,30.06,-89.93,23958
43607,TOLEDO,OH,41.66,-83.58,23958
3053,LONDONDERRY,NH,42.85,-71.36,23957
1867,READING,MA,42.53,-71.1,23956
33062,POMPANO BEACH,FL,26.23,-80.13,23948
1610,WORCESTER,MA,42.26,-71.8,23945
64836,CARTHAGE,MO,37.16,-94.31,23940
77026,HOUSTON,TX,29.76,-95.38,23940
27262,HIGH POINT,NC,35.98,-79.99,23934
55343,HOPKINS,MN,44.92,-93.4,23933
97035,LAKE OSWEGO,OR,45.41,-122.72,23912
73069,NORMAN,OK,35.22,-97.34,23912
92277,TWENTYNINE PALMS,CA,34.24,-115.86,23911
53072,PEWAUKEE,WI,43.08,-88.25,23907
45133,HILLSBORO,OH,39.2,-83.61,23900
60607,CHICAGO,IL,41.83,-87.68,23897
46041,FRANKFORT,IN,40.28,-86.51,23891
2144,SOMERVILLE,MA,42.39,-71.1,23891
92651,LAGUNA BEACH,CA,33.55,-117.78,23881
94530,EL CERRITO,CA,37.91,-122.3,23877
7040,MAPLEWOOD,NJ,40.73,-74.27,23876
37415,CHATTANOOGA,TN,35.06,-85.25,23873
74075,STILLWATER,OK,36.13,-97.07,23866
34287,NORTH PORT,FL,27.04,-82.19,23859
84109,SALT LAKE CITY,UT,40.7,-111.71,23858
8104,CAMDEN,NJ,39.93,-75.1,23851
55116,SAINT PAUL,MN,44.94,-93.1,23851
23113,MIDLOTHIAN,VA,37.5,-77.63,23848
68105,OMAHA,NE,41.26,-96.01,23842
45066,SPRINGBORO,OH,39.56,-84.23,23839
19973,SEAFORD,DE,38.64,-75.61,23838
31792,THOMASVILLE,GA,30.83,-83.97,23835
93610,CHOWCHILLA,CA,37.07,-120.27,23833
33189,MIAMI,FL,25.77,-80.2,23828
38583,SPARTA,TN,35.93,-85.47,23825
11010,FRANKLIN SQUARE,NY,40.7,-73.67,23821
28083,KANNAPOLIS,NC,35.49,-80.62,23820
46375,SCHERERVILLE,IN,41.48,-87.44,23820
98520,ABERDEEN,WA,46.88,-123.99,23814
97214,PORTLAND,OR,45.51,-122.64,23813
7701,RED BANK,NJ,40.34,-74.06,23813
44857,NORWALK,OH,41.24,-82.61,23805
49085,SAINT JOSEPH,MI,42.03,-86.45,23804
89113,LAS VEGAS,NV,36.06,-115.27,23800
67601,HAYS,KS,38.87,-99.31,23797
80439,EVERGREEN,CO,39.63,-105.34,23778
40403,BEREA,KY,37.57,-84.29,23774
12078,GLOVERSVILLE,NY,43.05,-74.34,23773
90017,LOS ANGELES,CA,34.05,-118.26,23768
46970,PERU,IN,40.75,-86.06,23766
19438,HARLEYSVILLE,PA,40.27,-75.38,23765
46517,ELKHART,IN,41.68,-85.96,23764
86406,LAKE HAVASU CITY,AZ,34.44,-114.24,23763
32757,MOUNT DORA,FL,28.8,-81.64,23746
61021,DIXON,IL,41.84,-89.47,23745
61571,WASHINGTON,IL,40.69,-89.43,23744
29926,HILTON HEAD ISLAND,SC,32.19,-80.74,23742
67502,HUTCHINSON,KS,38.06,-97.91,23739
90740,SEAL BEACH,CA,33.75,-118.07,23729
78628,GEORGETOWN,TX,30.64,-97.68,23727
46322,HIGHLAND,IN,41.54,-87.45,23727
75090,SHERMAN,TX,33.61,-96.6,23724
16506,ERIE,PA,42.12,-80.08,23720
43113,CIRCLEVILLE,OH,39.6,-82.93,23717
76134,FORT WORTH,TX,32.75,-97.33,23704
84302,BRIGHAM CITY,UT,41.51,-112.04,23703
34104,NAPLES,FL,26.14,-81.79,23691
43609,TOLEDO,OH,41.66,-83.58,23687
16803,STATE COLLEGE,PA,40.79,-77.85,23685
33703,SAINT PETERSBURG,FL,27.75,-82.64,23680
40205,LOUISVILLE,KY,38.22,-85.74,23678
87301,GALLUP,NM,35.52,-108.73,23674
32233,ATLANTIC BEACH,FL,30.33,-81.4,23673
52403,CEDAR RAPIDS,IA,41.97,-91.66,23673
34974,OKEECHOBEE,FL,27.24,-80.82,23661
31410,SAVANNAH,GA,32.08,-81.1,23654
37067,FRANKLIN,TN,35.92,-86.84,23652
46256,INDIANAPOLIS,IN,39.77,-86.14,23647
32168,NEW SMYRNA BEACH,FL,29.02,-80.92,23642
93041,PORT HUENEME,CA,34.11,-119.11,23641
33629,TAMPA,FL,27.95,-82.48,23638
53562,MIDDLETON,WI,43.1,-89.5,23627
75160,TERRELL,TX,32.73,-96.29,23627
20903,SILVER SPRING,MD,39.01,-77.02,23625
50266,WEST DES MOINES,IA,41.57,-93.75,23625
52405,CEDAR RAPIDS,IA,41.97,-91.66,23621
31768,MOULTRIE,GA,31.16,-83.77,23617
11552,WEST HEMPSTEAD,NY,40.69,-73.65,23616
46321,MUNSTER,IN,41.54,-87.5,23603
46563,PLYMOUTH,IN,41.34,-86.31,23599
21601,EASTON,MD,38.77,-76.06,23597
98532,CHEHALIS,WA,46.62,-123,23596
7010,CLIFFSIDE PARK,NJ,40.82,-73.98,23594
11427,QUEENS VILLAGE,NY,40.72,-73.74,23593
75460,PARIS,TX,33.66,-95.54,23592
92118,CORONADO,CA,32.65,-117.14,23575
40160,RADCLIFF,KY,37.82,-85.94,23574
10566,PEEKSKILL,NY,41.28,-73.92,23570
40508,LEXINGTON,KY,38.04,-84.45,23569
85629,SAHUARITA,AZ,31.91,-110.9,23568
46806,FORT WAYNE,IN,41.07,-85.13,23560
44024,CHARDON,OH,41.57,-81.2,23557
14207,BUFFALO,NY,42.88,-78.85,23552
33607,TAMPA,FL,27.95,-82.48,23541
29418,NORTH CHARLESTON,SC,32.89,-80.05,23540
8879,SOUTH AMBOY,NJ,40.47,-74.29,23537
39601,BROOKHAVEN,MS,31.58,-90.44,23536
78238,SAN ANTONIO,TX,29.45,-98.5,23514
76712,WOODWAY,TX,31.49,-97.23,23506
78610,BUDA,TX,30.08,-97.83,23502
20659,MECHANICSVILLE,MD,38.43,-76.73,23498
53705,MADISON,WI,43.07,-89.38,23494
61111,LOVES PARK,IL,42.33,-89.01,23492
22180,VIENNA,VA,38.9,-77.26,23491
85388,SURPRISE,AZ,33.61,-112.46,23490
30286,THOMASTON,GA,32.89,-84.32,23490
91403,SHERMAN OAKS,CA,34.14,-118.46,23484
23504,NORFOLK,VA,36.84,-76.28,23483
72404,JONESBORO,AR,35.82,-90.68,23482
14217,BUFFALO,NY,42.88,-78.85,23480
7076,SCOTCH PLAINS,NJ,40.63,-74.37,23480
2122,DORCHESTER,MA,42.35,-71.06,23479
97140,SHERWOOD,OR,45.35,-122.86,23474
77091,HOUSTON,TX,29.76,-95.38,23472
81501,GRAND JUNCTION,CO,39.08,-108.55,23465
10901,SUFFERN,NY,41.11,-74.14,23465
84651,PAYSON,UT,40.01,-111.73,23457
33484,DELRAY BEACH,FL,26.45,-80.08,23443
19406,KING OF PRUSSIA,PA,40.09,-75.38,23441
11356,COLLEGE POINT,NY,40.78,-73.84,23438
43920,EAST LIVERPOOL,OH,40.63,-80.56,23438
47331,CONNERSVILLE,IN,39.65,-85.14,23429
14227,BUFFALO,NY,42.88,-78.85,23426
38104,MEMPHIS,TN,35.1,-90,23409
28590,WINTERVILLE,NC,35.52,-77.39,23407
80249,DENVER,CO,39.76,-104.87,23404
6605,BRIDGEPORT,CT,41.18,-73.19,23397
68111,OMAHA,NE,41.26,-96.01,23393
24017,ROANOKE,VA,37.27,-79.95,23392
70117,NEW ORLEANS,LA,30.06,-89.93,23389
48348,CLARKSTON,MI,42.73,-83.42,23387
53202,MILWAUKEE,WI,43.06,-87.96,23386
19150,PHILADELPHIA,PA,39.95,-75.16,23378
54650,ONALASKA,WI,43.88,-91.21,23377
7080,SOUTH PLAINFIELD,NJ,40.57,-74.41,23377
83814,COEUR D ALENE,ID,47.59,-116.91,23371
66106,KANSAS CITY,KS,39.1,-94.62,23367
95054,SANTA CLARA,CA,37.39,-121.96,23364
19018,CLIFTON HEIGHTS,PA,39.92,-75.29,23360
77043,HOUSTON,TX,29.76,-95.38,23358
53227,MILWAUKEE,WI,43.06,-87.96,23357
72104,MALVERN,AR,34.37,-92.81,23354
15216,PITTSBURGH,PA,40.43,-79.97,23350
63379,TROY,MO,38.97,-90.98,23348
72019,BENTON,AR,34.61,-92.65,23346
27517,CHAPEL HILL,NC,35.84,-79.03,23346
86326,COTTONWOOD,AZ,34.75,-112.01,23344
66604,TOPEKA,KS,39.03,-95.69,23344
85258,SCOTTSDALE,AZ,33.56,-111.9,23342
78214,SAN ANTONIO,TX,29.45,-98.5,23341
34109,NAPLES,FL,26.14,-81.79,23338
2840,NEWPORT,RI,41.47,-71.3,23335
95677,ROCKLIN,CA,38.8,-121.24,23333
76148,FORT WORTH,TX,32.75,-97.33,23331
28532,HAVELOCK,NC,34.9,-76.89,23320
89120,LAS VEGAS,NV,36.07,-115.08,23311
14020,BATAVIA,NY,42.99,-78.18,23306
89169,LAS VEGAS,NV,36.12,-115.13,23304
31763,LEESBURG,GA,31.73,-84.17,23304
94619,OAKLAND,CA,37.78,-122.12,23299
